date,tavg,tmin,tmax,prcp
2010-04-17,31.6,,36,
2010-04-18,31.3,27.4,37.3,
2010-04-19,31.9,27.7,38.4,
2010-04-20,32.2,28.7,38,
2010-04-21,31.8,,37.5,
2010-04-22,31.4,,37.7,
2010-04-23,30.8,,36.8,
2010-04-24,31.2,,36.6,
2010-04-25,31.5,27.8,37.5,
2010-04-26,31.3,27.6,36.7,
2010-04-27,31.3,,,
2010-04-28,31.4,27.7,36.4,
2010-04-29,31.3,27.6,36.5,
2010-04-30,30.2,,36.2,
2010-05-01,28,23.3,,9.9
2010-05-02,30.4,25.8,35.2,3
2010-05-03,30.9,26.8,35.8,0
2010-05-04,31.2,,36,
2010-05-05,30.3,25.8,,0
2010-05-06,31.9,,38.4,0
2010-05-07,31.8,,36.9,
2010-05-08,31.7,28,37.3,
2010-05-09,31.6,,37.3,
2010-05-10,32.5,28.6,38.8,
2010-05-11,32.3,28.7,39.3,
2010-05-12,32.2,,37.8,
2010-05-13,32.4,28.8,38.8,
2010-05-14,32.1,28.7,38.4,
2010-05-15,32,28.6,36.9,
2010-05-16,32.3,28.6,,
2010-05-17,32.2,,38.4,
2010-05-18,29.8,,36.4,
2010-05-19,24.8,22.6,,79
2010-05-20,27.5,22.6,31.6,74.9
2010-05-21,31.3,25.2,36.8,0.3
2010-05-22,31.3,27.4,36.5,0
2010-05-23,32.2,27.8,39.3,
2010-05-24,32.5,28.2,39.8,
2010-05-25,33,28.6,40.2,
2010-05-26,33.6,29.7,40.8,
2010-05-27,33.5,,40.9,
2010-05-28,32.9,28.7,40.9,
2010-05-29,33.3,28.4,41.4,
2010-05-30,32.4,,39.4,
2010-05-31,32.1,27.7,40,
2010-06-01,32.2,28,38.8,
2010-06-02,32.5,28.7,38.8,
2010-06-03,33.5,29.4,39.8,
2010-06-04,33.2,,40.1,
2010-06-05,31.3,25.8,39,1
2010-06-06,29.1,26.2,32.6,20.1
2010-06-07,30.2,26.7,34.4,8.9
2010-06-08,31.9,27.8,38,0
2010-06-09,27.4,23.6,,2
2010-06-10,28.6,,31.8,2
2010-06-11,26.6,24.8,28,1
2010-06-12,28.2,25.6,32.6,3
2010-06-13,30.2,25.2,35.4,3
2010-06-14,30.6,26.7,35.8,0
2010-06-15,31.2,26.2,37.3,
2010-06-16,29.5,26.8,33,0
2010-06-17,29.8,,34,
2010-06-18,29.6,25.6,34.8,0.3
2010-06-19,30.2,26.2,36.8,0
2010-06-20,30.6,26.5,37.2,
2010-06-21,29.7,,34.1,
2010-06-22,30.8,26.1,38.2,
2010-06-23,29.5,26.6,38.2,
2010-06-24,30.4,26.2,35.2,10.9
2010-06-25,30.1,26.7,37.8,0
2010-06-26,29.9,,37.4,2
2010-06-27,30.1,,36.2,39.1
2010-06-28,28.9,22.7,33.9,10.9
2010-06-29,30.8,25.6,36.6,0
2010-06-30,30.8,27,35.8,
2010-07-01,30,26.8,33.1,0
2010-07-02,30.6,27.4,35.4,
2010-07-03,31,,36.3,
2010-07-04,30.3,26.7,34.8,
2010-07-05,29,,37.2,
2010-07-06,28.4,25.4,32.5,
2010-07-07,28.5,24.8,33.6,1
2010-07-08,26.9,25,28.8,1
2010-07-09,28.4,,33.9,2
2010-07-10,29.3,,34.3,0.5
2010-07-11,29.8,,35.7,0
2010-07-12,28.7,,35.8,
2010-07-13,28.9,22.8,34.7,32
2010-07-14,30.8,26,36,0
2010-07-15,30.7,26.9,36.1,
2010-07-16,29.6,,34.9,
2010-07-17,28.3,23.2,35,7.9
2010-07-18,27.8,24.2,32.3,8.9
2010-07-19,28.1,24.2,33.8,6.1
2010-07-20,26.1,24.2,28.8,3
2010-07-21,27.3,24.5,30.3,0
2010-07-22,29.3,25.3,33.8,0.3
2010-07-23,30.7,26.2,35.3,0
2010-07-24,29.1,26.8,32,
2010-07-25,30,26.7,33.4,
2010-07-26,29.8,27,33.4,0
2010-07-27,29.6,,35.8,0
2010-07-28,27.9,24.2,31.8,11.9
2010-07-29,28.2,,33.5,1
2010-07-30,28.6,24.5,,36.1
2010-07-31,30.1,25,35.5,0.5
2010-08-01,30.7,25.2,35.8,3
2010-08-02,30.6,,36.1,0
2010-08-03,29.7,,32.2,0.5
2010-08-04,29.9,27,33.6,0
2010-08-05,30.1,,34.4,0
2010-08-06,29.9,26.4,34,
2010-08-07,29.2,,36.2,
2010-08-08,29.3,25,36.2,
2010-08-09,30.4,,36,15
2010-08-10,30.4,26.7,35.5,0
2010-08-11,30.9,27.5,36.2,
2010-08-12,30.1,27,35.1,
2010-08-13,28.2,,34.8,0
2010-08-14,29.5,24.2,34.7,9.9
2010-08-15,28.9,,34.3,0
2010-08-16,29.4,,34.2,1
2010-08-17,28.4,,35.5,0
2010-08-18,26.7,24,30.4,42.9
2010-08-19,29.9,25,35.3,8.9
2010-08-20,28.7,,33.8,0
2010-08-21,26,,31.5,4.1
2010-08-22,25.7,23.7,29.6,23.9
2010-08-23,26.8,24,33,35.1
2010-08-24,26.7,24.7,29.8,6.1
2010-08-25,26.8,24.6,,16
2010-08-26,28.9,,33.5,1
2010-08-27,29.8,25.4,35,0
2010-08-28,30.1,25.7,34.8,
2010-08-29,28.6,,32.8,
2010-08-30,27.8,24.2,32.8,0.5
2010-08-31,29.1,24.3,34.8,4.1
2010-09-01,29.9,25,35.8,0
2010-09-02,29.4,,33.6,
2010-09-03,27.4,25,29.4,6.1
2010-09-04,28.6,25.7,32.8,0.3
2010-09-05,29,25.7,34.4,19.1
2010-09-06,28.7,25.6,32,3
2010-09-07,29.5,26.4,33.7,0
2010-09-08,29.9,26.7,33.8,
2010-09-09,29.5,,34.8,
2010-09-10,27.6,,33.5,8.9
2010-09-11,27.8,23.7,33.1,42.9
2010-09-12,27.1,,33,0
2010-09-13,27.7,23,33.6,24.9
2010-09-14,27.1,22.9,29.8,24.9
2010-09-15,28.4,25.6,31.8,0
2010-09-16,28.7,25.5,32.6,
2010-09-17,28.9,26.2,31.8,
2010-09-18,28.6,25.7,32.2,
2010-09-19,29.6,25.7,34.7,
2010-09-20,29.1,,33.1,
2010-09-21,29.2,25.7,33.6,
2010-09-22,29.2,25.6,,
2010-09-23,29.6,,34.5,
2010-09-24,29.2,,35.6,
2010-09-25,28.9,23.8,33.8,3
2010-09-26,28.6,,33.8,0
2010-09-27,28.7,25.2,32.8,15
2010-09-28,28.8,25.7,33,0
2010-09-29,28.3,,33.7,
2010-09-30,29.1,24.9,33.8,
2010-10-01,27.8,,31.4,
2010-10-02,27.4,,31.3,
2010-10-03,28.1,24.8,32,21.1
2010-10-04,28.7,,32.8,0
2010-10-05,27.6,,32.9,0
2010-10-06,27.2,22.9,31.6,7.1
2010-10-07,28.8,,33.5,2
2010-10-08,29.5,24,35.8,0
2010-10-09,30.2,25,35.8,
2010-10-10,30.6,26.4,36.2,
2010-10-11,28.4,,33.8,
2010-10-12,29.7,24.6,35.1,
2010-10-13,29.4,,35.6,
2010-10-14,29.8,25,36.1,
2010-10-15,29.6,,35.7,
2010-10-16,29.9,25.7,36.8,
2010-10-17,29.8,25.2,35.8,
2010-10-18,29.9,25.8,35.5,
2010-10-19,29.9,26.6,35.1,0
2010-10-20,28.7,,34.8,25.9
2010-10-21,28.7,,33.7,0
2010-10-22,29.4,25.5,34.9,
2010-10-23,28.9,25.7,34.1,
2010-10-24,28.3,25.8,33.3,0
2010-10-25,28.7,,34.7,
2010-10-26,27.3,25,33.3,
2010-10-27,27.7,25.5,33.2,
2010-10-28,26.3,,32.9,
2010-10-29,25.3,23.2,28.6,20.1
2010-10-30,24.3,23.5,,64
2010-10-31,26.3,23.6,30.8,5.1
2010-11-01,26.4,,31,0
2010-11-02,26.8,23.5,32.1,6.1
2010-11-03,26.9,23.6,32.3,0
2010-11-04,26.8,23.9,32.1,5.1
2010-11-05,26.9,,32,1
2010-11-06,26.3,,30.5,5.1
2010-11-07,23.7,20.8,,21.1
2010-11-08,27.7,21.6,32.2,45
2010-11-09,26.9,,32.8,0
2010-11-10,26.4,24.1,,3
2010-11-11,26.3,,30.4,7.1
2010-11-12,27.6,23.3,31.5,2
2010-11-13,27.7,24,32,0
2010-11-14,27.8,24.6,32.4,
2010-11-15,26.3,25,31.4,0
2010-11-16,25.7,,,8.9
2010-11-17,26.9,,30.8,47
2010-11-18,26.7,23.8,31.9,15
2010-11-19,26.9,24.3,32,6.1
2010-11-20,25.3,,29.9,8.9
2010-11-21,26.3,22.9,30.4,39.1
2010-11-22,26.9,23.8,31.5,17
2010-11-23,26.6,23.8,31.5,0.3
2010-11-24,26.7,,31.5,6.1
2010-11-25,26.3,24,30.7,0
2010-11-26,26.7,23.6,30.9,5.1
2010-11-27,24.8,,30.9,5.1
2010-11-28,26.6,22.4,31.7,0.3
2010-11-29,26.7,22.9,32,0
2010-11-30,26.6,23.7,31.3,
2010-12-01,24.8,,31.3,14
2010-12-02,26.6,22.7,30.1,45
2010-12-03,26.6,,30.8,0
2010-12-04,24.5,,30.8,0
2010-12-05,22.3,,26.9,11.9
2010-12-06,20.9,19.4,,103.9
2010-12-07,25.1,20,30,36.1
2010-12-08,26.9,22.2,31.3,18
2010-12-09,27.5,24.1,33.1,0
2010-12-10,25.9,24.6,33.1,0
2010-12-11,27.4,23.6,32.8,0
2010-12-12,25.9,,32.8,
2010-12-13,26.5,23.6,31,
2010-12-14,24.6,,31,
2010-12-15,24.6,22.9,28.2,
2010-12-16,23.9,,28.2,
2010-12-17,23.9,21.7,28,17
2010-12-18,23.9,,28.5,1
2010-12-19,23.7,20.3,28.5,0
2010-12-20,24.7,,27.4,1
2010-12-21,23.8,,29.2,0
2010-12-22,22.8,18.6,29.5,
2010-12-23,23.7,19.3,29.5,
2010-12-24,23.8,20.7,29.3,
2010-12-25,24,20.4,29.6,
2010-12-26,23.9,20.1,30,
2010-12-27,24.1,19.2,30,
2010-12-28,24.3,20.8,29.5,
2010-12-29,24.2,,29.4,
2010-12-30,24.9,20,29.8,0
2010-12-31,24.8,,29.8,
2011-01-01,25.1,20.7,29.8,
2011-01-02,25.3,21.7,30.8,
2011-01-03,25.8,22.6,30.8,19.1
2011-01-04,25.6,,30.8,0
2011-01-05,25.1,22.6,29.6,0
2011-01-06,24.6,,29.6,
2011-01-07,24.4,21.7,29.6,
2011-01-08,24.6,,29.5,0
2011-01-09,25.2,21.1,30.4,
2011-01-10,24.9,,30.9,
2011-01-11,24.6,19.2,30.9,
2011-01-12,24.1,,30.5,
2011-01-13,23.7,18.7,30.1,
2011-01-14,24.2,,30.1,
2011-01-15,24.3,,30.2,
2011-01-16,24.3,20.7,30.4,
2011-01-17,24.5,19.8,32,
2011-01-18,23.9,,32,
2011-01-19,23.8,,30.6,
2011-01-20,24,,30.8,
2011-01-21,24.2,19.7,30.8,
2011-01-22,24.8,,30.9,
2011-01-23,24.8,20.7,30.9,
2011-01-24,24.7,20.9,30.8,
2011-01-25,24.8,20.7,31,
2011-01-26,25.1,20.9,31,
2011-01-27,25.2,21,31.2,
2011-01-28,25.1,20.9,31.2,
2011-01-29,25.4,,31.1,
2011-01-30,25.6,,31.5,
2011-01-31,25.2,,31.5,
2011-02-01,25.4,21.9,31.2,
2011-02-02,25.8,,31.6,
2011-02-03,25.3,,31.6,
2011-02-04,24.7,,30.8,
2011-02-05,24.8,20,31.4,
2011-02-06,24.8,,31.4,
2011-02-07,24.6,,31.5,
2011-02-08,24.3,19.8,31.5,
2011-02-09,24,,31.3,
2011-02-10,24.1,,31.6,
2011-02-11,24.6,,31.6,
2011-02-12,24.6,,32.2,
2011-02-13,24.6,,32.2,
2011-02-14,25.2,,32,
2011-02-15,25.1,,31.5,
2011-02-16,26.1,,32.8,
2011-02-17,26.5,22.9,32.8,
2011-02-18,27.1,,32.9,
2011-02-19,27.5,23,32.9,
2011-02-20,27.5,23.9,32.8,
2011-02-21,27.2,,33,
2011-02-22,26,21.5,33,22.1
2011-02-23,26.2,,32,10.9
2011-02-24,26.6,,30.6,0
2011-02-25,25.9,22.6,31.5,
2011-02-26,25.8,,31.1,
2011-02-27,25.8,,31.1,
2011-02-28,26.3,,32.2,
2011-03-01,26.3,,32.2,
2011-03-02,25.3,,31.7,
2011-03-03,25.4,20.9,32,
2011-03-04,25.1,,32,
2011-03-05,25.1,,31.7,
2011-03-06,25.6,,32.6,
2011-03-07,27.2,20.9,35.6,
2011-03-08,28.8,21.7,38,
2011-03-09,29.1,,38,
2011-03-10,27.9,23,37.8,
2011-03-11,26.7,,35.6,
2011-03-12,27.6,,34,
2011-03-13,27.7,,34,
2011-03-14,27.4,,34,
2011-03-15,27.3,23.5,33.4,
2011-03-16,27.2,,33.2,
2011-03-17,26.9,,33.8,
2011-03-18,27,,33.8,
2011-03-19,26.9,,32.8,
2011-03-20,27.6,,32.9,
2011-03-21,28.3,23.1,34.8,
2011-03-22,28.6,24.2,34.8,
2011-03-23,27.6,,34.5,
2011-03-24,27.9,22.1,34.7,
2011-03-25,28.2,,,
2011-03-26,28.3,,34.5,
2011-03-27,28.9,,34.4,
2011-03-28,28.7,,34.8,
2011-03-29,28.8,,35.8,
2011-03-30,28.8,24.5,35.8,
2011-03-31,29.1,,37.4,
2011-04-01,30.2,,38,
2011-04-02,30.3,26.4,38,
2011-04-03,30.4,26.2,38,
2011-04-04,30.2,26.5,37.2,
2011-04-05,29.9,26,37.1,
2011-04-06,28.8,,37.1,
2011-04-07,28.3,,34,
2011-04-08,28.9,,34.3,
2011-04-09,29.3,,35,
2011-04-10,28.8,25,35,
2011-04-11,28.9,,34.2,
2011-04-12,29.4,24.8,35,
2011-04-13,29.8,25.7,36,
2011-04-14,29.7,25.8,36,
2011-04-15,29.6,25.7,35.8,
2011-04-16,29.8,25.4,35.7,
2011-04-17,29.7,,35.5,
2011-04-18,30.1,26.4,36.7,
2011-04-19,30.6,26.6,36.7,
2011-04-20,30.6,26.4,36.6,
2011-04-21,29.1,,35.9,
2011-04-22,27.6,23.9,34.2,10.9
2011-04-23,27.4,,34.2,19.1
2011-04-24,28.3,23.5,33.7,0.3
2011-04-25,28.2,,33.7,0
2011-04-26,29.1,,34.2,0
2011-04-27,29.4,26,34.5,
2011-04-28,29.9,25.6,34.5,
2011-04-29,31.1,26.7,36.9,
2011-04-30,31.1,26.2,36.9,
2011-05-01,30.8,27.4,36.3,
2011-05-02,31.5,26.6,38.6,
2011-05-03,32.4,27.4,39.9,
2011-05-04,32.3,27.7,40.6,
2011-05-05,33.1,26.6,40.8,
2011-05-06,32.9,27.1,41.8,
2011-05-07,33.8,28,42.4,
2011-05-08,32.7,27.7,42.4,
2011-05-09,32.7,27.1,41.6,
2011-05-10,32.1,26.8,41.6,
2011-05-11,31.9,26.9,40.9,
2011-05-12,31.4,26.5,40.8,
2011-05-13,31,26.4,39.3,
2011-05-14,30.8,26.4,39,
2011-05-15,30.7,26,39,
2011-05-16,30.5,26.5,37.1,
2011-05-17,31.1,27,37.8,
2011-05-18,31,27.4,37.8,
2011-05-19,31.3,27,38.2,
2011-05-20,30.2,,38.6,
2011-05-21,30.3,22.8,38.6,24.9
2011-05-22,31.7,26.6,38.8,0
2011-05-23,31.9,27,39.4,
2011-05-24,32.2,27.6,39.4,
2011-05-25,31.8,27.8,39.3,
2011-05-26,30.6,28.6,38.1,
2011-05-27,32.4,27.4,40.1,
2011-05-28,33,28.4,40.1,
2011-05-29,33.3,28,40.9,
2011-05-30,32.3,,40.9,
2011-05-31,31.8,,39.8,
2011-06-01,30.1,,39,
2011-06-02,31.6,25,39,
2011-06-03,32.1,28.3,37.7,
2011-06-04,32.8,28,39.2,0
2011-06-05,33.4,28.9,39.3,
2011-06-06,31.2,,39.3,
2011-06-07,31,23.5,38.8,
2011-06-08,31.8,27,,
2011-06-09,31.7,,,
2011-06-10,32.3,,,
2011-06-11,31.8,,,
2011-06-12,32.6,,,
2011-06-13,32.6,,,
2011-06-14,29.8,,37.6,
2011-06-15,30.7,23.9,37.6,
2011-06-16,31.7,26.7,37.5,
2011-06-17,32.2,27.7,37.5,
2011-06-18,33.1,27.5,38.7,
2011-06-19,33.3,28.1,38.8,
2011-06-20,32.6,,39.4,
2011-06-21,32.4,27.2,39.4,0.5
2011-06-22,32.3,28.2,39.2,0
2011-06-23,30.8,,38.9,0.5
2011-06-24,31.3,26.2,38.7,2
2011-06-25,31.9,25.4,38.8,6.1
2011-06-26,31.1,27.2,38.8,0
2011-06-27,32.8,26.3,38.6,2
2011-06-28,33.3,29.1,38.8,0
2011-06-29,32.4,28.7,39.4,0
2011-06-30,32.3,27.6,39.4,
2011-07-01,29.9,,39.3,
2011-07-02,29.1,,38.3,
2011-07-03,29.2,23.7,35.7,38.1
2011-07-04,29.6,25.7,34.8,0.3
2011-07-05,28.8,24.5,33.7,19.1
2011-07-06,28.9,,34.6,7.9
2011-07-07,29.6,22.6,34.6,24.9
2011-07-08,30.7,25.9,35.6,0
2011-07-09,30.8,26.8,36.4,
2011-07-10,31.9,26.5,37.4,
2011-07-11,30.4,,37.6,
2011-07-12,31.4,26.8,37.6,
2011-07-13,30.7,27.9,35.4,
2011-07-14,31.3,27,36.1,
2011-07-15,32.2,27.6,37.2,0
2011-07-16,30.5,,37.2,
2011-07-17,31.7,25.4,37,
2011-07-18,31.8,28,38.4,
2011-07-19,31.3,,38.4,
2011-07-20,31.4,25,37.4,13
2011-07-21,31.2,26.4,36,0
2011-07-22,30.6,27.5,36.1,0.3
2011-07-23,30.2,25.5,36.1,4.1
2011-07-24,29.4,,35,0
2011-07-25,29.6,24.8,35.8,0.3
2011-07-26,28.4,25,35.8,0
2011-07-27,27.8,23.7,34.8,27.9
2011-07-28,29.2,23,35,15
2011-07-29,30.4,26.4,35.6,0
2011-07-30,29.7,26,35.6,
2011-07-31,28.6,26,32.5,0.3
2011-08-01,29.6,25.6,33.6,3
2011-08-02,29.5,26.8,,0
2011-08-03,30.4,25.8,34.8,0.5
2011-08-04,30.4,,35.4,0
2011-08-05,29.8,24.6,36.2,1
2011-08-06,29.7,24.7,36.2,6.1
2011-08-07,31.1,25.9,37.3,0
2011-08-08,30,,37.3,0
2011-08-09,30.2,23.8,36.5,11.9
2011-08-10,29.1,,36.1,0.3
2011-08-11,29.2,23.6,35.8,18
2011-08-12,30.2,25.1,35,0
2011-08-13,30.8,26.9,35,
2011-08-14,30.3,26.8,35,
2011-08-15,29.7,,34.7,
2011-08-16,28.7,24.6,35,
2011-08-17,27.8,25.7,35.3,
2011-08-18,29.1,24.7,35.6,
2011-08-19,28.5,23.7,35.6,21.1
2011-08-20,29.1,,33.8,0
2011-08-21,28,22.5,33.8,57.9
2011-08-22,29.5,25.9,34.1,0
2011-08-23,29.2,25.9,34.1,
2011-08-24,28.8,,34.8,0
2011-08-25,28.8,22.7,34.8,16
2011-08-26,28.1,,34.2,7.1
2011-08-27,28.5,22,,38.1
2011-08-28,29.9,24.4,34.3,10.9
2011-08-29,29.5,26.9,34.3,0
2011-08-30,29.6,26.2,34,0
2011-08-31,30.1,25,34,0.5
2011-09-01,30.1,25.9,35.3,0
2011-09-02,29.2,25.6,35.3,
2011-09-03,29.7,25.6,35.3,
2011-09-04,30.3,25.6,35.7,
2011-09-05,28.7,,35.7,
2011-09-06,29.6,23.5,36.3,
2011-09-07,30.2,25.2,36.3,
2011-09-08,29.2,,36,
2011-09-09,29.3,24.6,35.6,0
2011-09-10,29.3,24.5,35.8,
2011-09-11,29.3,24.6,36.8,
2011-09-12,28.3,24.7,36.8,2
2011-09-13,28.6,23.3,35.8,9.9
2011-09-14,28.8,23.5,34,0.5
2011-09-15,29.2,,36,0
2011-09-16,28.2,23.8,36,23.1
2011-09-17,28.3,23.6,35.2,21.1
2011-09-18,29.5,23.5,35.2,4.1
2011-09-19,28.1,,35.5,0
2011-09-20,27.5,22.8,35.5,57.9
2011-09-21,29.8,25,34.9,0
2011-09-22,29.8,25.5,35.4,
2011-09-23,29.8,25,35.6,
2011-09-24,29.6,24.8,35.8,
2011-09-25,29.8,25.6,35.8,
2011-09-26,30.1,24.6,37.2,
2011-09-27,30.6,26.2,37.2,
2011-09-28,30.5,26.5,36.8,
2011-09-29,28,20.9,36.8,32
2011-09-30,29.7,25.3,35.5,2
2011-10-01,29.9,24.9,35.8,0
2011-10-02,29.6,24.7,36.2,
2011-10-03,29.4,24.6,36.2,0.3
2011-10-04,29.6,26,34.7,0
2011-10-05,29.4,,34.8,
2011-10-06,29.1,,34.8,
2011-10-07,29.2,24.4,34.6,
2011-10-08,29.5,,36.1,
2011-10-09,29.6,23.9,36.1,
2011-10-10,29.4,25.5,35.4,
2011-10-11,27.4,,34.5,
2011-10-12,28.2,24.4,33.6,
2011-10-13,28.7,25.5,33.6,
2011-10-14,27.5,,33.4,
2011-10-15,28.3,24.4,33.7,
2011-10-16,28.7,25,33.7,
2011-10-17,28.1,25,33.2,
2011-10-18,27.2,24.5,33.2,
2011-10-19,28.3,23.7,33.9,
2011-10-20,28.8,23.9,34.2,
2011-10-21,28.6,24.6,34.2,
2011-10-22,28.8,24.3,34.1,
2011-10-23,28.3,,34.1,
2011-10-24,27.2,23,33.9,41.9
2011-10-25,24.7,23.3,32.1,37.1
2011-10-26,25.4,23,30.8,30
2011-10-27,26.1,22.8,30.8,56.9
2011-10-28,27.7,23.4,32.3,0.8
2011-10-29,25.5,23.5,32.3,16
2011-10-30,26.7,23,31.1,43.9
2011-10-31,26.1,23.5,31.1,10.9
2011-11-01,25.6,23.5,29.5,35.1
2011-11-02,26.1,23.1,30.6,36.1
2011-11-03,25.6,23.7,30.6,0.5
2011-11-04,25.9,23.5,29.5,32
2011-11-05,26.1,23.5,30.3,37.1
2011-11-06,26.3,23.5,30.5,40.9
2011-11-07,26.4,,31.8,5.1
2011-11-08,25.8,,32.5,0
2011-11-09,25.9,19.8,32.8,
2011-11-10,26.2,21,32.8,
2011-11-11,26.6,,32,
2011-11-12,26.6,22.4,32.8,
2011-11-13,26.7,22.1,32.8,
2011-11-14,26.7,22.7,32.1,
2011-11-15,27,22.8,32.1,
2011-11-16,27.3,22.9,32.1,
2011-11-17,25.8,23.8,32.1,6.1
2011-11-18,25.3,,29.5,33
2011-11-19,26.2,20.6,31,0
2011-11-20,26.2,21.9,31.1,
2011-11-21,26.3,21.9,31.2,
2011-11-22,25.7,21.5,31.2,
2011-11-23,27.3,22.3,31.1,
2011-11-24,26.2,,31.1,7.9
2011-11-25,25.2,22.7,29.6,98
2011-11-26,26,22.5,,49
2011-11-27,25.2,22.5,28.8,84.1
2011-11-28,25.3,22.8,28.9,13
2011-11-29,25.5,23.3,28.9,3
2011-11-30,27.1,23.3,31.4,0
2011-12-01,26.6,,31.4,
2011-12-02,25.9,22.5,31.2,
2011-12-03,26.1,21.3,31.3,
2011-12-04,26.2,22.1,31.3,
2011-12-05,26.2,21.6,31.2,
2011-12-06,25.8,,31.2,
2011-12-07,25.6,21,31,
2011-12-08,26.2,22.2,31,
2011-12-09,27.1,23,31.5,5.1
2011-12-10,27.2,23.9,31.9,2
2011-12-11,26.6,23.2,31.9,0
2011-12-12,27.2,,32.1,
2011-12-13,26.6,23,32.1,
2011-12-14,25.5,22.4,30.7,
2011-12-15,25.4,,29.5,59.9
2011-12-16,25.1,20.6,30.9,0
2011-12-17,24.8,20.5,30.9,
2011-12-18,24.2,20.5,30.5,
2011-12-19,24.8,20.5,30,
2011-12-20,24.6,21.1,30.7,
2011-12-21,25.1,21,30.7,
2011-12-22,24.3,20.5,30.1,
2011-12-23,23.8,,29,
2011-12-24,23.3,19,28.3,
2011-12-25,23.6,19.4,29.2,
2011-12-26,23.1,18.8,29.2,
2011-12-27,23.4,17.8,29.4,
2011-12-28,25.9,19.5,31.2,
2011-12-29,23.5,21.5,31.2,3
2011-12-30,22.7,,24.7,68.1
2011-12-31,25.7,20.5,30.5,67.1
01-01-2012,25.7,22.8,30.5,5.1
02-01-2012,26.2,23,31.2,7.1
03-01-2012,26.4,23,31.2,0
04-01-2012,26.7,23,31.5,
05-01-2012,26.4,23.2,31.5,
06-01-2012,25.9,,31.7,
07-01-2012,25.4,21.3,31.7,
08-01-2012,25.8,21.6,31,
09-01-2012,26.7,22.3,31.4,
10-01-2012,26.7,22.7,31.4,
11-01-2012,25.4,,31.3,
12-01-2012,25.1,21.1,30.4,
13-01-2012,24.6,,30,
14-01-2012,23.7,,29.1,
15-01-2012,22.3,18.2,29.1,
16-01-2012,22.4,,28.6,
17-01-2012,22.7,16.9,29.8,
18-01-2012,23.7,17.6,29.8,
19-01-2012,24.2,17.5,29.9,
20-01-2012,23.9,18.2,30.3,
21-01-2012,23.7,18.3,30.3,
22-01-2012,24.2,,30,
23-01-2012,24.2,19.4,30,
24-01-2012,24.1,19.3,30,
25-01-2012,24.3,19.5,29.8,
26-01-2012,24.7,19.6,30,
27-01-2012,25.1,20.2,30.9,
28-01-2012,24.9,20.9,30.9,
29-01-2012,25.1,19.8,30.8,
30-01-2012,25.3,21,30.8,0.3
31-01-2012,24.8,20.7,30.8,16
01-01-2013,25.8,,30.5,
02-01-2013,25.3,21.3,31.2,
03-01-2013,25.7,22,31.3,
04-01-2013,25.7,21.9,31.3,
05-01-2013,25.9,21.8,31,
06-01-2013,25.7,22.5,31,
07-01-2013,25.6,21.7,31,
08-01-2013,26,22.4,31,
09-01-2013,25.7,,31,
10-01-2013,25.2,,31.5,
11-01-2013,25.3,21,31.5,
12-01-2013,24.7,,30.8,
13-01-2013,24.5,19.5,30.5,
14-01-2013,23.7,19.3,30.5,
15-01-2013,24.3,19.2,30.3,
16-01-2013,24.9,20.2,30.8,
17-01-2013,24.7,20.4,30.8,
18-01-2013,24.8,20.9,30.5,
19-01-2013,24.8,20.4,30.3,
20-01-2013,25.6,20.3,,
21-01-2013,25,,30.9,
22-01-2013,25.4,20.3,31.9,
23-01-2013,25.3,20.7,31.9,
24-01-2013,25,20.5,30.4,
25-01-2013,25,21,30.5,
26-01-2013,24.9,,30.7,
27-01-2013,24.6,20.5,30.7,
28-01-2013,25.1,20.3,30.3,
29-01-2013,25.1,20.3,30.6,
30-01-2013,25.1,,30.6,
31-01-2013,24.8,21,30.4,
01-02-2013,24.3,20,30.4,
02-02-2013,24.4,19.8,30.5,
03-02-2013,24.8,19.4,31.2,
04-02-2013,25.4,,31.2,
05-02-2013,26.2,21.9,31.2,
06-02-2013,26.2,,31.1,
07-02-2013,25.9,21.2,31.8,
08-02-2013,25.7,22,31.9,
09-02-2013,26.2,,31.9,
10-02-2013,26.5,22.4,31,
11-02-2013,26.4,22.5,31.1,
12-02-2013,26.9,22.7,31.4,
13-02-2013,26.7,23.5,31.4,
14-02-2013,27.3,24.2,31.9,
15-02-2013,26.3,,31.9,
16-02-2013,27.8,23.5,32.7,
17-02-2013,27.4,24.2,32.7,7.9
18-02-2013,27.3,25,31.5,0.5
19-02-2013,27.2,,31.5,0
20-02-2013,26.1,22.2,31.8,
21-02-2013,25.9,21.9,31.8,
22-02-2013,25.9,21.6,31.2,
23-02-2013,25.4,,31,
24-02-2013,24.8,19.5,31,
25-02-2013,25.2,19.8,32.2,
26-02-2013,25.4,19.8,33.9,
27-02-2013,26.4,,33.9,
28-02-2013,26.2,,33,
01-03-2013,26.3,19.8,32.7,
02-03-2013,26.6,21.5,32.9,
03-03-2013,26,20.5,33.2,
04-03-2013,26.7,21.9,33.2,
05-03-2013,27.6,23.6,32.4,
06-03-2013,27.1,,32.4,
07-03-2013,27.4,22.8,31.4,
08-03-2013,28,24.8,32.4,
09-03-2013,28.1,24.3,33.1,
10-03-2013,28.2,23.7,33.1,
11-03-2013,28.2,,34.2,
12-03-2013,27.5,22.4,34.2,
13-03-2013,27.3,21.9,33.1,
14-03-2013,27.9,22.3,33.2,
15-03-2013,27.8,23.4,33.2,
16-03-2013,27.8,,33,
17-03-2013,27.7,,33.4,
